timestamp,wind_speed_100m_ms,wind_speed_10m_ms,wind_direction_100m_deg,temperature_c
2022-10-28 20:00:00,4.44,2.39,337,24.8
2022-10-28 21:00:00,4.07,2.28,332,24.4
2022-10-28 22:00:00,4.03,2.36,330,24.0
2022-10-28 23:00:00,4.34,2.55,322,23.9
2022-10-29 00:00:00,5.04,2.92,309,23.8
2022-10-29 01:00:00,5.38,2.97,305,23.5
2022-10-29 02:00:00,4.98,2.61,308,23.2
2022-10-29 03:00:00,5.24,2.86,312,23.2
2022-10-29 04:00:00,5.06,2.75,308,23.2
2022-10-29 05:00:00,5.56,3.0,308,23.4
2022-10-29 06:00:00,5.78,3.22,307,23.5
2022-10-29 07:00:00,5.06,3.01,288,25.0
2022-10-29 08:00:00,5.25,4.37,288,26.4
2022-10-29 09:00:00,5.38,4.52,288,27.4
2022-10-29 10:00:00,5.79,4.93,288,28.2
2022-10-29 11:00:00,5.63,4.9,282,28.9
2022-10-29 12:00:00,6.33,5.41,282,28.9
2022-10-29 13:00:00,7.79,6.65,283,29.3
2022-10-29 14:00:00,8.44,7.05,289,29.2
2022-10-29 15:00:00,8.77,7.21,294,29.0
2022-10-29 16:00:00,9.08,7.29,297,28.0
2022-10-29 17:00:00,8.7,6.14,300,26.6
2022-10-29 18:00:00,7.74,4.79,297,25.5
2022-10-29 19:00:00,6.54,3.72,293,25.4
2022-10-29 20:00:00,5.63,3.08,282,24.9
2022-10-29 21:00:00,5.47,3.04,279,24.5
2022-10-29 22:00:00,5.59,2.98,280,24.4
2022-10-29 23:00:00,5.59,3.04,280,24.1
2022-10-30 00:00:00,4.83,2.56,283,23.8
2022-10-30 01:00:00,3.92,2.11,264,23.4
2022-10-30 02:00:00,4.31,2.19,248,23.0
2022-10-30 03:00:00,4.75,2.4,262,23.0
2022-10-30 04:00:00,5.15,2.71,262,23.0
2022-10-30 05:00:00,4.9,2.45,258,22.8
2022-10-30 06:00:00,4.59,2.32,259,23.0
2022-10-30 07:00:00,3.79,1.63,258,25.2
2022-10-30 08:00:00,2.78,2.22,240,27.1
2022-10-30 09:00:00,3.75,3.32,226,28.4
2022-10-30 10:00:00,4.5,4.02,217,29.2
2022-10-30 11:00:00,4.55,4.08,199,29.9
2022-10-30 12:00:00,4.52,4.11,185,30.0
2022-10-30 13:00:00,4.34,3.95,172,30.4
2022-10-30 14:00:00,3.45,3.23,158,30.1
2022-10-30 15:00:00,1.64,1.58,142,29.7
2022-10-30 16:00:00,2.5,2.48,127,29.4
2022-10-30 17:00:00,4.14,2.97,127,27.8
2022-10-30 18:00:00,3.13,1.62,73,26.1
2022-10-30 19:00:00,3.64,2.06,69,25.7
2022-10-30 20:00:00,3.86,2.27,59,25.4
2022-10-30 21:00:00,4.38,2.4,63,25.0
2022-10-30 22:00:00,4.08,2.28,59,24.8
2022-10-30 23:00:00,4.52,2.5,55,24.6
2022-10-31 00:00:00,4.75,2.39,68,24.9
2022-10-31 01:00:00,5.6,3.0,90,24.1
2022-10-31 02:00:00,5.01,2.9,119,23.6
2022-10-31 03:00:00,4.73,2.33,103,23.4
2022-10-31 04:00:00,5.36,3.13,104,23.0
2022-10-31 05:00:00,5.93,3.21,96,22.8
2022-10-31 06:00:00,5.9,3.2,91,22.9
2022-10-31 07:00:00,6.5,3.01,91,25.1
2022-10-31 08:00:00,5.74,4.54,97,26.9
2022-10-31 09:00:00,6.36,5.34,103,28.5
2022-10-31 10:00:00,7.27,6.14,108,29.5
2022-10-31 11:00:00,7.4,6.3,109,29.8
2022-10-31 12:00:00,7.6,6.48,106,30.1
2022-10-31 13:00:00,7.32,6.21,104,29.9
2022-10-31 14:00:00,7.18,6.17,109,29.9
2022-10-31 15:00:00,7.31,6.1,107,29.5
2022-10-31 16:00:00,6.65,5.44,106,29.1
2022-10-31 17:00:00,6.73,4.54,101,28.0
2022-10-31 18:00:00,6.61,3.91,87,26.9
2022-10-31 19:00:00,6.87,4.07,111,25.7
2022-10-31 20:00:00,4.46,2.61,132,25.1
2022-10-31 21:00:00,4.34,2.55,151,24.8
2022-10-31 22:00:00,3.32,1.94,173,24.5
2022-10-31 23:00:00,3.92,1.91,128,24.2
2022-11-01 00:00:00,4.85,2.62,122,24.6
2022-11-01 01:00:00,4.59,2.33,110,24.7
2022-11-01 02:00:00,7.27,4.33,98,24.4
2022-11-01 03:00:00,5.51,3.06,106,24.1
2022-11-01 04:00:00,2.93,1.36,98,23.8
2022-11-01 05:00:00,3.98,2.25,78,23.3
2022-11-01 06:00:00,5.0,3.01,106,23.5
2022-11-01 07:00:00,5.76,4.24,98,24.4
2022-11-01 08:00:00,5.4,4.1,91,25.9
2022-11-01 09:00:00,8.77,6.86,97,27.1
2022-11-01 10:00:00,9.01,7.32,93,28.9
2022-11-01 11:00:00,9.3,7.7,90,29.1
2022-11-01 12:00:00,10.13,8.24,95,29.7
2022-11-01 13:00:00,10.34,8.45,95,30.2
2022-11-01 14:00:00,10.7,8.71,92,29.9
2022-11-01 15:00:00,9.53,7.62,85,29.3
2022-11-01 16:00:00,10.27,7.94,83,28.5
2022-11-01 17:00:00,9.71,6.63,78,27.5
2022-11-01 18:00:00,9.75,6.24,77,26.8
2022-11-01 19:00:00,9.26,5.75,76,26.5
2022-11-01 20:00:00,9.85,6.16,77,26.4
2022-11-01 21:00:00,10.12,6.43,78,26.2
2022-11-01 22:00:00,9.6,6.05,82,26.1
2022-11-01 23:00:00,9.19,5.76,82,26.0
2022-11-02 00:00:00,9.04,5.52,85,25.9
2022-11-02 01:00:00,8.82,5.41,86,25.6
2022-11-02 02:00:00,8.16,5.04,83,25.4
2022-11-02 03:00:00,8.25,5.14,84,25.2
2022-11-02 04:00:00,8.52,5.32,86,25.0
2022-11-02 05:00:00,9.36,5.85,83,25.0
2022-11-02 06:00:00,9.38,5.95,83,25.1
2022-11-02 07:00:00,8.7,6.87,81,26.9
2022-11-02 08:00:00,9.42,7.51,86,27.9
2022-11-02 09:00:00,9.7,7.7,88,28.9
2022-11-02 10:00:00,9.6,7.8,89,29.7
2022-11-02 11:00:00,9.4,7.7,89,30.5
2022-11-02 12:00:00,9.03,7.51,86,30.8
2022-11-02 13:00:00,8.96,7.4,79,30.9
2022-11-02 14:00:00,8.76,7.16,73,30.5
2022-11-02 15:00:00,8.7,7.05,71,30.0
2022-11-02 16:00:00,8.9,6.89,69,28.9
2022-11-02 17:00:00,8.12,5.66,68,27.6
2022-11-02 18:00:00,8.26,5.22,69,26.6
2022-11-02 19:00:00,8.28,5.1,62,26.4
2022-11-02 20:00:00,7.98,4.81,68,26.2
2022-11-02 21:00:00,8.04,4.81,69,26.0
2022-11-02 22:00:00,7.78,4.65,72,25.9
2022-11-02 23:00:00,7.81,4.68,71,25.8
2022-11-03 00:00:00,7.74,4.56,65,25.6
2022-11-03 01:00:00,6.62,3.76,65,25.3
2022-11-03 02:00:00,7.11,4.07,64,25.1
2022-11-03 03:00:00,6.18,3.45,67,25.0
2022-11-03 04:00:00,7.56,4.3,66,25.0
2022-11-03 05:00:00,6.77,3.86,74,24.9
2022-11-03 06:00:00,7.37,4.18,72,25.0
2022-11-03 07:00:00,7.43,5.25,73,27.1
2022-11-03 08:00:00,8.4,6.9,89,28.0
2022-11-03 09:00:00,7.33,5.79,79,27.5
2022-11-03 10:00:00,8.02,6.63,94,29.1
2022-11-03 11:00:00,8.01,6.82,93,29.8
2022-11-03 12:00:00,7.21,6.12,92,30.2
2022-11-03 13:00:00,6.51,5.62,93,30.4
2022-11-03 14:00:00,6.82,5.75,76,29.6
2022-11-03 15:00:00,5.94,4.9,77,29.0
2022-11-03 16:00:00,5.48,4.46,69,28.5
2022-11-03 17:00:00,5.19,3.81,65,27.6
2022-11-03 18:00:00,5.91,3.68,66,26.6
2022-11-03 19:00:00,6.84,3.98,63,26.5
2022-11-03 20:00:00,6.61,3.83,72,26.2
2022-11-03 21:00:00,6.24,3.57,74,25.9
2022-11-03 22:00:00,5.89,3.34,80,25.4
2022-11-03 23:00:00,5.57,2.97,69,24.9
2022-11-04 00:00:00,3.51,2.06,95,24.5
2022-11-04 01:00:00,2.3,0.92,56,23.1
2022-11-04 02:00:00,3.06,2.64,349,23.5
2022-11-04 03:00:00,1.6,0.6,86,23.5
2022-11-04 04:00:00,0.82,1.46,346,23.3
2022-11-04 05:00:00,1.57,1.71,333,23.0
2022-11-04 06:00:00,1.71,2.04,291,22.9
2022-11-04 07:00:00,3.01,2.01,266,24.1
2022-11-04 08:00:00,2.12,1.92,262,25.8
2022-11-04 09:00:00,2.34,2.15,250,27.5
2022-11-04 10:00:00,3.24,2.94,236,29.0
2022-11-04 11:00:00,3.14,2.84,233,29.9
2022-11-04 12:00:00,2.97,2.69,250,30.5
2022-11-04 13:00:00,3.81,3.4,284,30.5
2022-11-04 14:00:00,3.85,3.49,298,30.5
2022-11-04 15:00:00,5.99,5.08,303,27.5
2022-11-04 16:00:00,3.91,3.36,328,27.4
2022-11-04 17:00:00,3.0,2.2,2,26.9
2022-11-04 18:00:00,2.98,2.64,230,25.5
2022-11-04 19:00:00,1.0,0.45,276,25.3
2022-11-04 20:00:00,1.34,1.02,243,25.4
2022-11-04 21:00:00,4.03,2.38,263,25.0
2022-11-04 22:00:00,7.34,4.87,290,25.0
2022-11-04 23:00:00,6.55,4.25,301,24.4
2022-11-05 00:00:00,6.16,3.86,283,24.1
2022-11-05 01:00:00,6.68,4.04,279,23.7
2022-11-05 02:00:00,8.83,5.85,290,23.6
2022-11-05 03:00:00,7.28,4.87,291,23.3
2022-11-05 04:00:00,5.95,3.55,290,23.0
2022-11-05 05:00:00,7.5,4.81,286,23.4
2022-11-05 06:00:00,7.88,5.35,285,23.5
2022-11-05 07:00:00,7.63,5.87,281,24.2
2022-11-05 08:00:00,7.25,5.99,285,25.1
2022-11-05 09:00:00,7.25,6.11,285,26.2
2022-11-05 10:00:00,7.13,5.93,276,26.6
2022-11-05 11:00:00,7.21,6.11,272,27.5
2022-11-05 12:00:00,7.42,6.23,275,27.1
2022-11-05 13:00:00,5.51,4.8,267,27.1
2022-11-05 14:00:00,5.56,4.57,262,25.9
2022-11-05 15:00:00,6.17,4.84,278,25.4
2022-11-05 16:00:00,7.18,5.5,289,24.6
2022-11-05 17:00:00,6.44,4.79,296,23.6
2022-11-05 18:00:00,6.54,4.22,293,23.2
2022-11-05 19:00:00,4.56,2.72,308,24.6
2022-11-05 20:00:00,3.24,1.66,304,24.5
2022-11-05 21:00:00,2.3,1.3,270,24.2
2022-11-05 22:00:00,2.28,1.17,232,24.0
2022-11-05 23:00:00,2.41,1.22,222,23.5
2022-11-06 00:00:00,1.98,0.95,225,23.1
2022-11-06 01:00:00,2.58,1.44,216,23.0
2022-11-06 02:00:00,3.12,1.66,220,23.0
2022-11-06 03:00:00,3.28,1.87,239,23.4
2022-11-06 04:00:00,2.39,1.12,237,23.2
2022-11-06 05:00:00,1.71,1.25,249,23.0
2022-11-06 06:00:00,3.49,1.91,257,23.2
2022-11-06 07:00:00,5.66,2.33,238,24.9
2022-11-06 08:00:00,3.04,2.31,253,26.1
2022-11-06 09:00:00,3.8,3.2,268,27.9
2022-11-06 10:00:00,5.69,4.98,260,28.7
2022-11-06 11:00:00,6.38,5.46,256,27.6
2022-11-06 12:00:00,2.42,2.06,240,27.0
2022-11-06 13:00:00,0.85,0.94,45,26.9
2022-11-06 14:00:00,1.84,1.66,49,27.9
2022-11-06 15:00:00,1.08,1.25,214,28.3
2022-11-06 16:00:00,1.24,0.92,256,25.8
2022-11-06 17:00:00,1.08,0.86,304,25.5
2022-11-06 18:00:00,1.99,1.71,342,24.9
2022-11-06 19:00:00,5.37,3.22,29,24.5
2022-11-06 20:00:00,5.37,3.05,61,24.5
2022-11-06 21:00:00,4.98,2.82,68,24.2
2022-11-06 22:00:00,4.0,2.14,77,23.9
2022-11-06 23:00:00,3.54,1.92,82,23.8
2022-11-07 00:00:00,3.42,1.62,75,23.4
2022-11-07 01:00:00,4.37,2.28,70,23.6
2022-11-07 02:00:00,3.95,2.06,99,23.1
2022-11-07 03:00:00,2.47,0.9,69,23.0
2022-11-07 04:00:00,3.42,1.63,52,23.0
2022-11-07 05:00:00,3.62,1.81,84,23.0
2022-11-07 06:00:00,3.2,1.75,88,23.0
2022-11-07 07:00:00,4.07,2.47,335,24.6
2022-11-07 08:00:00,2.75,2.31,341,25.5
2022-11-07 09:00:00,1.7,1.5,360,26.2
2022-11-07 10:00:00,0.14,0.22,135,27.2
2022-11-07 11:00:00,1.64,1.64,218,28.3
2022-11-07 12:00:00,3.72,3.35,246,28.9
2022-11-07 13:00:00,4.26,3.86,261,29.4
2022-11-07 14:00:00,4.2,3.67,282,29.0
2022-11-07 15:00:00,4.21,3.61,288,27.4
2022-11-07 16:00:00,3.57,2.91,288,27.4
2022-11-07 17:00:00,5.64,3.64,300,26.7
2022-11-07 18:00:00,4.44,2.7,301,25.8
2022-11-07 19:00:00,3.51,2.01,3,25.8
2022-11-07 20:00:00,3.81,2.33,3,25.6
2022-11-07 21:00:00,2.69,1.8,15,25.2
2022-11-07 22:00:00,1.96,1.97,345,24.8
2022-11-07 23:00:00,1.9,1.94,342,24.5
2022-11-08 00:00:00,2.6,1.91,344,24.4
2022-11-08 01:00:00,3.31,2.19,331,24.2
2022-11-08 02:00:00,2.28,2.08,23,23.8
2022-11-08 03:00:00,2.69,1.91,42,23.5
2022-11-08 04:00:00,2.34,1.97,310,23.5
2022-11-08 05:00:00,1.9,1.22,360,23.1
2022-11-08 06:00:00,0.86,0.41,36,23.1
2022-11-08 07:00:00,1.2,0.7,42,24.4
2022-11-08 08:00:00,1.56,1.39,230,25.5
2022-11-08 09:00:00,2.05,1.7,317,26.8
2022-11-08 10:00:00,3.51,3.11,273,26.4
2022-11-08 11:00:00,3.05,2.79,293,26.8
2022-11-08 12:00:00,3.96,3.42,286,27.2
2022-11-08 13:00:00,4.18,3.81,287,27.4
2022-11-08 14:00:00,5.14,4.51,277,26.3
2022-11-08 15:00:00,3.54,2.97,313,26.3
2022-11-08 16:00:00,3.74,3.16,304,26.4
2022-11-08 17:00:00,5.19,3.53,295,25.9
2022-11-08 18:00:00,5.32,3.35,296,24.9
2022-11-08 19:00:00,6.66,4.21,296,24.9
2022-11-08 20:00:00,7.32,4.61,292,24.7
2022-11-08 21:00:00,7.32,4.52,292,24.5
2022-11-08 22:00:00,7.08,4.27,289,24.3
2022-11-08 23:00:00,7.76,4.74,292,24.2
2022-11-09 00:00:00,6.53,3.98,295,24.0
2022-11-09 01:00:00,5.19,3.0,298,23.5
2022-11-09 02:00:00,5.82,3.31,289,23.2
2022-11-09 03:00:00,5.64,3.05,295,23.2
2022-11-09 04:00:00,5.61,3.18,281,23.4
2022-11-09 05:00:00,5.76,3.2,287,23.4
2022-11-09 06:00:00,5.94,3.23,283,23.8
2022-11-09 07:00:00,4.43,1.61,276,24.9
2022-11-09 08:00:00,3.61,2.77,284,26.5
2022-11-09 09:00:00,2.44,2.09,289,27.7
2022-11-09 10:00:00,1.96,1.82,285,28.2
2022-11-09 11:00:00,1.41,1.1,278,28.2
2022-11-09 12:00:00,1.68,1.26,343,25.4
2022-11-09 13:00:00,1.14,0.89,308,25.2
2022-11-09 14:00:00,3.02,2.36,326,25.8
2022-11-09 15:00:00,4.46,3.82,318,26.2
2022-11-09 16:00:00,3.22,2.7,324,25.9
2022-11-09 17:00:00,4.66,3.11,329,25.5
2022-11-09 18:00:00,4.66,2.95,301,24.6
2022-11-09 19:00:00,5.95,3.94,299,23.8
2022-11-09 20:00:00,4.61,3.0,311,23.4
2022-11-09 21:00:00,4.75,3.04,319,23.1
2022-11-09 22:00:00,4.74,3.05,312,22.9
2022-11-09 23:00:00,4.72,2.97,302,22.8
2022-11-10 00:00:00,3.86,2.36,301,22.8
2022-11-10 01:00:00,3.52,1.8,285,22.7
2022-11-10 02:00:00,1.41,0.76,315,22.5
2022-11-10 03:00:00,0.5,1.33,90,22.3
2022-11-10 04:00:00,0.41,0.4,256,22.0
2022-11-10 05:00:00,1.13,1.02,315,22.0
2022-11-10 06:00:00,1.6,1.52,356,22.5
2022-11-10 07:00:00,2.42,1.4,97,24.1
2022-11-10 08:00:00,2.82,2.33,117,25.4
2022-11-10 09:00:00,3.61,3.1,109,26.0
2022-11-10 10:00:00,3.85,3.35,115,27.2
2022-11-10 11:00:00,4.7,4.17,117,26.4
2022-11-10 12:00:00,3.23,2.66,106,26.9
2022-11-10 13:00:00,3.32,2.97,106,28.0
2022-11-10 14:00:00,3.45,3.16,107,28.5
2022-11-10 15:00:00,3.24,2.77,99,27.1
2022-11-10 16:00:00,2.16,1.75,34,27.0
2022-11-10 17:00:00,2.88,2.04,20,26.4
2022-11-10 18:00:00,3.61,1.84,48,25.4
2022-11-10 19:00:00,4.16,2.16,63,25.6
2022-11-10 20:00:00,3.72,1.84,59,25.4
2022-11-10 21:00:00,3.28,1.84,52,25.0
2022-11-10 22:00:00,3.69,2.06,57,24.7
2022-11-10 23:00:00,3.83,2.14,70,24.5
2022-11-11 00:00:00,3.65,2.02,99,23.5
2022-11-11 01:00:00,2.43,1.17,99,23.4
2022-11-11 02:00:00,2.26,1.5,103,23.0
2022-11-11 03:00:00,3.4,1.68,88,22.7
2022-11-11 04:00:00,4.79,2.35,79,22.8
2022-11-11 05:00:00,3.52,1.61,75,23.2
2022-11-11 06:00:00,3.96,2.24,80,23.0
2022-11-11 07:00:00,4.33,1.84,56,24.2
2022-11-11 08:00:00,4.72,3.73,69,25.6
2022-11-11 09:00:00,3.7,3.3,90,27.0
2022-11-11 10:00:00,4.22,3.71,85,27.7
2022-11-11 11:00:00,5.1,4.5,89,28.1
2022-11-11 12:00:00,5.3,4.37,79,26.9
2022-11-11 13:00:00,4.61,3.96,77,27.0
2022-11-11 14:00:00,4.24,3.71,82,27.3
2022-11-11 15:00:00,4.74,3.9,65,26.7
2022-11-11 16:00:00,5.2,4.12,60,26.5
2022-11-11 17:00:00,4.49,2.87,58,25.9
2022-11-11 18:00:00,5.19,3.05,62,25.1
2022-11-11 19:00:00,5.22,2.92,54,24.4
2022-11-11 20:00:00,4.89,2.5,49,24.2
2022-11-11 21:00:00,4.94,2.48,54,24.2
2022-11-11 22:00:00,5.46,2.83,55,24.2
2022-11-11 23:00:00,5.78,3.0,67,24.2
2022-11-12 00:00:00,4.11,1.86,64,24.1
2022-11-12 01:00:00,2.43,0.6,81,23.8
2022-11-12 02:00:00,4.19,2.13,57,23.2
2022-11-12 03:00:00,4.7,2.55,66,23.4
2022-11-12 04:00:00,5.77,3.09,64,22.9
2022-11-12 05:00:00,5.61,3.09,68,22.9
2022-11-12 06:00:00,4.83,2.33,63,22.6
2022-11-12 07:00:00,6.63,3.13,67,24.5
2022-11-12 08:00:00,7.77,6.63,78,26.0
2022-11-12 09:00:00,6.83,5.71,85,27.0
2022-11-12 10:00:00,7.02,5.91,86,27.9
2022-11-12 11:00:00,6.9,5.7,89,27.7
2022-11-12 12:00:00,7.3,6.1,88,28.4
2022-11-12 13:00:00,6.32,5.31,85,28.4
2022-11-12 14:00:00,6.36,5.29,74,27.8
2022-11-12 15:00:00,6.07,4.9,70,27.1
2022-11-12 16:00:00,5.28,4.16,65,27.4
2022-11-12 17:00:00,5.6,3.64,71,26.4
2022-11-12 18:00:00,6.06,3.69,52,25.2
2022-11-12 19:00:00,5.58,2.92,57,25.0
2022-11-12 20:00:00,5.58,3.08,75,25.0
2022-11-12 21:00:00,5.57,3.3,81,24.6
2022-11-12 22:00:00,6.4,3.73,80,24.4
2022-11-12 23:00:00,6.17,3.54,73,23.9
2022-11-13 00:00:00,6.1,3.54,80,23.6
2022-11-13 01:00:00,6.35,3.55,83,23.4
2022-11-13 02:00:00,7.53,4.72,85,23.0
2022-11-13 03:00:00,6.34,3.6,84,22.8
2022-11-13 04:00:00,7.01,4.02,87,22.7
2022-11-13 05:00:00,4.7,2.41,92,23.1
2022-11-13 06:00:00,6.28,3.45,81,23.2
2022-11-13 07:00:00,8.71,6.6,75,24.0
2022-11-13 08:00:00,5.32,4.13,85,24.4
2022-11-13 09:00:00,7.44,6.24,96,26.2
2022-11-13 10:00:00,7.5,6.18,103,27.3
2022-11-13 11:00:00,7.95,6.56,96,27.4
2022-11-13 12:00:00,7.12,5.92,101,28.1
2022-11-13 13:00:00,7.36,6.18,97,28.5
2022-11-13 14:00:00,7.05,5.87,97,28.5
2022-11-13 15:00:00,6.61,5.41,93,28.0
2022-11-13 16:00:00,6.71,5.3,87,27.4
2022-11-13 17:00:00,5.98,3.72,80,26.4
2022-11-13 18:00:00,5.79,3.38,69,25.4
2022-11-13 19:00:00,4.79,2.55,64,25.0
2022-11-13 20:00:00,4.66,2.48,59,24.8
2022-11-13 21:00:00,4.84,2.48,60,24.6
2022-11-13 22:00:00,4.92,2.48,61,24.5
2022-11-13 23:00:00,5.06,2.47,65,24.4
2022-11-14 00:00:00,3.86,1.94,100,24.0
2022-11-14 01:00:00,4.44,2.5,121,23.5
2022-11-14 02:00:00,3.94,1.98,117,23.1
2022-11-14 03:00:00,3.81,1.77,120,23.1
2022-11-14 04:00:00,4.46,2.12,110,23.3
2022-11-14 05:00:00,4.57,2.33,113,23.4
2022-11-14 06:00:00,6.32,3.54,108,23.6
2022-11-14 07:00:00,4.75,2.09,105,25.4
2022-11-14 08:00:00,4.61,3.61,94,27.1
2022-11-14 09:00:00,6.52,5.61,94,27.5
2022-11-14 10:00:00,7.11,5.91,92,27.9
2022-11-14 11:00:00,5.73,4.94,96,28.7
2022-11-14 12:00:00,6.8,5.71,92,28.8
2022-11-14 13:00:00,6.4,5.41,91,28.9
2022-11-14 14:00:00,6.22,5.2,85,29.1
2022-11-14 15:00:00,6.2,5.16,80,28.9
2022-11-14 16:00:00,6.33,5.04,74,28.0
2022-11-14 17:00:00,6.17,3.98,63,26.8
2022-11-14 18:00:00,6.4,3.8,61,25.7
2022-11-14 19:00:00,6.2,3.47,52,25.5
2022-11-14 20:00:00,6.84,3.75,52,25.4
2022-11-14 21:00:00,6.88,3.83,57,25.4
2022-11-14 22:00:00,7.02,4.03,62,25.2
2022-11-14 23:00:00,7.52,4.38,65,25.2
2022-11-15 00:00:00,7.35,4.16,68,25.1
2022-11-15 01:00:00,7.08,4.11,67,25.0
2022-11-15 02:00:00,6.08,3.22,63,24.8
2022-11-15 03:00:00,6.85,3.94,67,24.4
2022-11-15 04:00:00,4.88,2.53,75,24.1
2022-11-15 05:00:00,6.4,3.69,76,24.0
2022-11-15 06:00:00,6.66,3.71,82,23.9
2022-11-15 07:00:00,7.92,5.71,86,25.9
2022-11-15 08:00:00,7.91,6.11,87,27.2
2022-11-15 09:00:00,9.31,7.51,92,28.5
2022-11-15 10:00:00,9.62,7.82,94,28.9
2022-11-15 11:00:00,9.36,7.68,97,29.5
2022-11-15 12:00:00,8.61,7.11,92,29.8
2022-11-15 13:00:00,8.52,7.01,86,29.8
2022-11-15 14:00:00,7.99,6.45,81,29.5
2022-11-15 15:00:00,7.93,6.33,76,29.2
2022-11-15 16:00:00,7.88,6.1,70,28.4
2022-11-15 17:00:00,7.97,5.2,66,27.0
2022-11-15 18:00:00,8.14,4.97,64,26.1
2022-11-15 19:00:00,7.79,4.53,61,26.0
2022-11-15 20:00:00,7.69,4.47,64,25.8
2022-11-15 21:00:00,8.01,4.7,62,25.6
2022-11-15 22:00:00,8.1,4.7,66,25.5
2022-11-15 23:00:00,7.82,4.59,69,25.4
2022-11-16 00:00:00,7.49,4.46,71,25.2
2022-11-16 01:00:00,7.28,4.25,69,25.0
2022-11-16 02:00:00,7.28,4.25,69,24.8
2022-11-16 03:00:00,7.28,4.33,74,24.6
2022-11-16 04:00:00,7.2,4.2,76,24.3
2022-11-16 05:00:00,7.2,4.32,76,24.6
2022-11-16 06:00:00,8.77,5.51,79,24.1
2022-11-16 07:00:00,9.38,6.46,83,25.8
2022-11-16 08:00:00,9.84,7.62,85,27.2
2022-11-16 09:00:00,10.3,8.2,89,28.0
2022-11-16 10:00:00,10.6,8.5,89,28.5
2022-11-16 11:00:00,10.4,8.4,89,28.9
2022-11-16 12:00:00,10.2,8.3,90,29.5
2022-11-16 13:00:00,10.55,8.6,80,29.2
2022-11-16 14:00:00,9.62,7.66,69,27.6
2022-11-16 15:00:00,10.04,7.93,75,28.2
2022-11-16 16:00:00,9.46,7.12,72,27.3
2022-11-16 17:00:00,9.14,6.23,70,26.1
2022-11-16 18:00:00,9.43,6.07,73,25.5
2022-11-16 19:00:00,9.87,6.17,70,25.5
2022-11-16 20:00:00,9.81,6.17,73,25.5
2022-11-16 21:00:00,9.74,5.98,73,25.5
2022-11-16 22:00:00,9.53,5.94,77,25.4
2022-11-16 23:00:00,9.48,5.89,76,25.2
2022-11-17 00:00:00,8.86,5.49,79,25.0
2022-11-17 01:00:00,8.61,5.26,77,24.6
2022-11-17 02:00:00,8.45,5.22,84,24.5
2022-11-17 03:00:00,8.56,5.26,83,24.6
2022-11-17 04:00:00,8.4,5.2,91,23.6
2022-11-17 05:00:00,8.72,5.31,86,24.4
2022-11-17 06:00:00,8.83,5.39,77,24.0
2022-11-17 07:00:00,8.65,6.46,84,25.5
2022-11-17 08:00:00,9.33,7.22,85,26.6
2022-11-17 09:00:00,9.82,7.91,86,27.1
2022-11-17 10:00:00,9.91,8.01,93,28.2
2022-11-17 11:00:00,9.72,7.81,86,27.9
2022-11-17 12:00:00,9.64,7.92,85,28.6
2022-11-17 13:00:00,8.63,7.09,80,28.8
2022-11-17 14:00:00,9.22,7.52,75,28.6
2022-11-17 15:00:00,9.33,7.5,73,28.2
2022-11-17 16:00:00,8.95,6.89,70,27.5
2022-11-17 17:00:00,9.06,6.11,68,26.2
2022-11-17 18:00:00,9.21,5.79,69,25.4
2022-11-17 19:00:00,8.95,5.57,72,25.8
2022-11-17 20:00:00,8.82,5.5,72,25.6
2022-11-17 21:00:00,9.24,5.73,74,25.5
2022-11-17 22:00:00,9.22,5.73,77,25.4
2022-11-17 23:00:00,7.92,4.8,86,25.2
2022-11-18 00:00:00,8.8,5.4,89,25.1
2022-11-18 01:00:00,9.13,5.63,86,24.9
2022-11-18 02:00:00,8.64,5.35,85,24.8
2022-11-18 03:00:00,8.19,5.08,62,24.0
2022-11-18 04:00:00,8.39,5.1,68,24.0
2022-11-18 05:00:00,7.73,4.8,85,23.5
2022-11-18 06:00:00,9.2,5.66,73,23.5
2022-11-18 07:00:00,8.88,7.05,82,25.1
2022-11-18 08:00:00,8.42,6.28,77,24.6
2022-11-18 09:00:00,8.7,7.0,91,27.4
2022-11-18 10:00:00,9.74,7.95,95,28.5
2022-11-18 11:00:00,9.76,7.98,96,28.9
2022-11-18 12:00:00,9.14,7.54,95,29.4
2022-11-18 13:00:00,8.4,7.0,89,29.3
2022-11-18 14:00:00,8.22,6.81,86,29.1
2022-11-18 15:00:00,8.5,6.95,81,28.4
2022-11-18 16:00:00,8.04,6.28,79,27.5
2022-11-18 17:00:00,7.62,4.98,67,26.4
2022-11-18 18:00:00,7.33,4.39,64,25.6
2022-11-18 19:00:00,5.7,2.92,75,25.1
2022-11-18 20:00:00,7.14,4.3,84,25.4
2022-11-18 21:00:00,7.05,4.1,83,25.2
2022-11-18 22:00:00,7.5,4.46,81,25.1
2022-11-18 23:00:00,7.75,4.62,83,24.9
2022-11-19 00:00:00,8.52,5.41,74,24.2
2022-11-19 01:00:00,7.79,4.59,81,24.1
2022-11-19 02:00:00,8.49,5.32,78,24.3
2022-11-19 03:00:00,8.67,5.22,79,24.1
2022-11-19 04:00:00,8.43,5.08,80,24.1
2022-11-19 05:00:00,8.22,4.96,80,24.0
2022-11-19 06:00:00,8.22,5.0,80,24.0
2022-11-19 07:00:00,9.35,6.12,84,25.5
